feature,shap_importance,perm_importance_mean,xgb_gain,shap_importance_norm,perm_importance_mean_norm,xgb_gain_norm,avg_rank
D7,1.3906182e-06,0.00017526661557388802,0.000258862623013556,0.0148678785,0.01059699145246609,0.04571326920410695,0.023726046391857224
E12_vol_60,1.1297143e-07,2.8809009437025244e-06,0.00036512629594653845,0.0012078409,0.0001741853836559475,0.0644786661967358,0.02195356414738146
D2,2.4199826e-08,5.1589529641571374e-06,0.00030514312675222754,0.0002587339,0.0003119212423075548,0.05388607183462337,0.01815224232456746
D4,9.3255153e-07,0.00023779789348439274,0.00012997376325074583,0.009970431,0.014377765191718482,0.022952427661374133,0.01576687468971791
D6,9.037839e-07,0.0001894534110115087,0.00013808261428494006,0.009662861,0.011454755205694798,0.02438439217578265,0.015167336128649742
D3,2.7907382e-07,4.92024695837312e-05,0.00020921201212331653,0.0029837347,0.0029748857071939857,0.03694532999623211,0.014301316804522705
D5,5.8718206e-07,0.00016024822714846287,0.0001337682333542034,0.0062778927,0.009688947822748413,0.02362250367044404,0.013196448077257719
M1_rolling_std_60,1.0576766e-07,4.082247090716473e-05,0.00019732885994017124,0.0011308214,0.002468213206806626,0.03484685116441928,0.012815295262460136
V13_ema_60,8.744254e-08,7.23431047061629e-06,0.00017775710148271173,0.00093489717,0.0004374017605725262,0.03139062000695028,0.010920972977600881
D8,3.5587868e-07,3.1281484199197075e-05,0.00012412216165103018,0.0038048986,0.0018913449066950045,0.021919077090755152,0.009205106861812327
D9,4.1718016e-07,2.5130954611618518e-05,8.481142140226439e-05,0.004460307,0.0015194708378411291,0.014977084343078916,0.006985620673024946
M1,6.848281e-08,9.887313913392593e-06,5.2698858780786395e-05,0.0007321881,0.0005978079777771455,0.009306237764843897,0.003545411285218271
V10_ema_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V10_lag1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D2_zscore,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D8_rolling_std_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V10_vol_regime_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V10_vol_regime_60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V10_zscore,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D8_vol_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D8_vol_60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D8_rolling_std_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D8_rolling_std_60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D8_rolling_std_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D8_vol_norm_60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V10_rolling_std_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D8_rolling_mean_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V10_vol_60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D8_lag20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D8_lag40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D8_lag60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D8_quantile,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V10_vol_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D8_rank,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D8_return_20d,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V10_lag60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V10_return_60d,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D8_return_5d,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D8_return_60d,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V10_vol_regime_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V10_rank,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D2_vol_regime_60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V10_quantile,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D2_rolling_std_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D2_vol_regime_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D1_return_60d,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D1_vol_norm_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D1_vol_60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D1_vol_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D1_vol_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D1_rolling_std_60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V7_quantile,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V7_rank,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D1_rolling_std_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D1_rolling_std_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D1_rolling_std_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D1_rolling_mean_60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D1_rolling_mean_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D1_rolling_mean_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D1_rolling_mean_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D1_return_5d,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D2_vol_regime_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D1_return_20d,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D1_rank,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D1_quantile,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D1_lag60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D1_lag5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D1_lag40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D1_lag20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D1_lag10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D1_ema_60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V7_vol_regime_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V7_vol_regime_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V7_vol_regime_60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V7_zscore,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D1_ema_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D1_vol_norm_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D1_vol_norm_60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D1_vol_regime_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D1_vol_regime_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D2_vol_norm_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D2_vol_norm_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D2_vol_60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V13_quantile,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V13_rank,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D2_vol_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D2_vol_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D2_rolling_std_60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D8_vol_regime_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D2_rolling_std_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D2_rolling_mean_60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D2_rolling_mean_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D2_rolling_mean_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D2_return_60d,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D2_return_5d,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D2_return_20d,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D2_rank,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D2_quantile,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D2_lag60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D2_lag40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D2_lag20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D2_lag10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V13_vol_regime_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V13_vol_regime_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V13_vol_regime_60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V13_zscore,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D2_lag1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D1_zscore,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D1_vol_regime_60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D8_vol_regime_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M4_zscore,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S5_zscore,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M17_vol_regime_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M17_rank,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M17_quantile,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M17_ema_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M12_zscore,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M12_vol_regime_60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M12_vol_regime_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8_vol_regime_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8_vol_regime_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8_vol_regime_60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8_zscore,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M12_vol_regime_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M12_vol_60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M12_rolling_mean_60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M12_rank,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M12_quantile,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M12_ema_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I2_zscore,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I2_vol_regime_60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S12_quantile,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S12_rank,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I2_vol_regime_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I2_vol_60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I2_rank,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I2_quantile,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I2_ema_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M17_rolling_mean_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M17_vol_regime_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E7_vol_regime_60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M17_vol_regime_60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M4_vol_regime_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M4_vol_regime_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M4_rank,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M4_quantile,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M2_zscore,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M2_vol_regime_60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M2_vol_regime_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M2_vol_regime_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M2_vol_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M2_rank,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M2_quantile,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M1_zscore,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M1_vol_regime_60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M1_vol_regime_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M1_vol_regime_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M1_vol_60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8_ema_60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M1_rolling_mean_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M1_rank,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M1_quantile,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M1_lag20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M1_ema_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8_quantile,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8_rank,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M17_zscore,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E7_zscore,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E7_vol_regime_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S5_vol_regime_60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E19_quantile,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2_zscore,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E12_zscore,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E12_vol_regime_60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E12_vol_regime_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E12_vol_regime_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E12_vol_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E12_rank,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E12_quantile,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S5_quantile,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S5_rank,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E12_ema_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M4_vol_regime_60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E11_vol_regime_60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E11_vol_regime_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E11_vol_regime_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E11_vol_60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E11_vol_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E11_vol_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E11_rank,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E11_quantile,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D8_zscore,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D8_vol_regime_60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S5_vol_regime_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S5_vol_regime_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2_vol_regime_60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E19_rank,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E7_vol_regime_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E19_vol_60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E7_vol_norm_60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E7_vol_60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E7_vol_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E7_vol_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S12_vol_regime_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S12_vol_regime_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S12_vol_regime_60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S12_zscore,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E7_rolling_std_60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E7_rolling_std_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E7_rolling_mean_60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E7_rolling_mean_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E7_rolling_mean_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E7_rolling_mean_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E7_rank,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E7_quantile,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E7_lag60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2_quantile,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2_rank,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E7_ema_60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E7_ema_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E19_zscore,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2_vol_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E19_vol_regime_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E19_vol_regime_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E11_zscore,0.0,0.0,0.0,0.0,0.0,0.0,0.0
